Product,Sub-product,Issue,Sub-issue,State,Company,Company response,Timely response?,Complaint ID,ZIP code
6,29,77,22,52,729,1,1,1254148,22202
6,6,7,22,36,1207,1,1,1254190,8505
4,32,40,3,43,897,5,0,1254171,19104
2,25,32,22,50,312,1,1,1254575,78132
0,28,1,22,19,190,4,1,1254566,47408
3,25,49,20,7,494,1,1,1254199,90815
4,25,24,11,7,1210,5,0,1254572,91331
3,25,49,20,7,1398,1,1,1254197,90815
2,25,13,22,7,565,1,1,1254892,90255
6,29,7,22,12,1498,4,1,1254579,33609
4,21,37,25,48,385,1,1,1255507,57703
4,27,24,11,13,454,1,1,1254587,30309
0,4,87,22,49,190,1,1,1255500,38115
0,4,72,22,12,1024,4,1,1255227,32765
4,21,24,11,29,357,1,1,1255222,65101
2,25,22,22,36,450,1,1,1254548,8824
4,32,23,46,52,940,1,1,1255592,22192
4,25,40,18,7,981,1,1,1255660,92071
4,25,24,11,38,489,3,1,1255536,89110
2,25,13,22,18,113,1,1,1254569,60061
3,25,30,30,39,1398,1,1,1255517,10010
2,25,13,22,39,729,1,1,1255516,10024
3,25,49,0,43,494,1,1,1254550,19026
0,4,36,22,39,279,1,1,1255519,11436
0,28,58,22,32,533,1,1,1255522,28269
4,25,23,15,41,1064,3,1,1255621,73433
2,25,22,22,38,450,1,1,1255591,89123
6,6,54,22,7,955,1,1,1255563,92780
4,32,23,15,50,1523,1,1,1255148,78202
6,11,54,22,20,1042,1,1,1255560,66616
3,25,49,0,12,504,3,1,1255552,33647
2,25,63,22,28,279,4,1,1255589,55405
0,28,36,22,36,190,1,1,1255570,7040
6,5,54,22,36,269,1,1,1255565,8225
0,4,36,22,12,533,1,1,1255588,34677
4,25,23,45,50,1155,1,1,1255571,77008
1,42,73,22,7,1506,1,1,1255586,95403
2,25,29,22,23,190,1,1,1255659,1010
4,7,37,38,51,272,5,0,1255647,84057
4,21,24,11,27,117,1,1,1255616,48144
0,28,87,22,13,353,1,1,1255600,31763
0,4,36,22,7,729,3,1,1255609,95926
6,6,54,22,27,1261,1,1,1255629,48820
4,21,24,11,39,1175,0,1,1255646,11213
0,28,1,22,12,661,1,1,1255623,32308
3,25,83,28,52,494,3,1,1255645,22209
4,24,24,11,13,1086,1,1,1255633,31525
6,11,27,22,34,813,1,1,1255644,68134
0,37,1,22,23,1340,1,1,1255658,1503
3,25,31,23,36,1398,1,1,1257344,8016
4,7,37,38,51,397,1,1,1255648,84057
6,29,55,22,55,644,4,1,1254574,98011
3,25,49,0,12,1398,1,1,1255551,33647
6,17,55,22,52,279,4,1,1255673,22181
4,21,24,14,7,660,4,1,1255538,91706
4,26,37,25,18,466,1,1,1254873,60615
2,25,0,22,24,598,1,1,1254413,20774
4,27,37,25,42,1494,1,1,1255526,97223
4,7,46,8,18,775,3,1,1254559,62930
3,25,49,0,43,1398,1,1,1254549,19026
3,25,49,0,47,1398,4,1,1255150,29123
2,25,13,22,8,312,1,1,1254895,80021
3,25,49,20,7,1398,1,1,1254506,93221
2,25,32,22,52,279,1,1,1254520,24378
4,12,23,15,12,966,3,1,1254515,32507
4,27,37,25,55,409,3,1,1254772,98122
8,25,21,22,29,291,1,1,1254763,63012
6,6,7,22,49,996,1,1,1254568,38016
3,25,49,20,18,504,1,1,1255057,60619
6,5,55,22,7,996,4,1,1254819,95666
4,27,24,11,21,1165,1,1,1257299,41042
3,25,49,20,18,1398,3,1,1255058,60619
3,25,49,0,20,494,1,1,1255042,67203
2,25,64,22,7,190,1,1,1255131,94112
6,29,55,22,56,729,1,1,1254498,53143
4,27,81,41,38,696,1,1,1254461,89101
5,10,66,22,52,1038,2,1,1257126,22310
0,4,36,22,39,81,4,1,1255671,10019
3,25,49,0,38,1398,4,1,1255132,89169
3,25,49,20,50,1398,4,1,1255138,77058
4,21,24,14,49,1092,1,1,1255667,38305
6,6,54,22,7,955,1,1,1257102,92101
4,25,24,11,50,1080,1,1,1254329,75243
4,7,23,46,44,544,1,1,1254541,603
3,25,49,0,12,494,1,1,1255052,33023
9,14,61,22,49,573,1,1,1254438,37212
1,42,79,22,23,1230,1,1,1254443,1810
2,25,63,22,7,190,1,1,1254453,94060
2,25,32,22,19,312,1,1,1254471,46168
6,6,55,22,12,955,4,1,1254407,32308
10,26,16,22,40,1415,4,1,1254387,43201
6,29,55,22,7,257,1,1,1254393,95833
3,25,49,0,12,494,1,1,1254399,33030
0,4,36,22,21,81,4,1,1254538,40514
3,25,49,0,50,1398,1,1,1255047,76549
0,28,36,22,56,1419,1,1,1254977,53221
4,1,23,7,49,503,1,1,1257130,38134
2,25,22,22,23,450,1,1,1254456,1002
2,25,71,22,7,279,1,1,1254188,91913
2,25,45,22,23,190,1,1,1255024,1867
4,26,24,11,18,1430,1,1,1255028,60120
4,27,24,14,18,489,3,1,1255030,60120
4,27,46,42,7,1096,2,1,1255709,93030
4,27,24,11,7,489,3,1,1255710,94110
3,25,30,5,7,504,2,1,1255708,92701
6,17,54,22,6,729,4,1,1255679,85711
6,6,54,22,12,1498,1,1,1254370,34758
2,25,13,22,12,113,1,1,1254996,33319
4,27,40,3,28,76,1,1,1255678,55125
6,6,55,22,27,996,4,1,1255019,48165
4,27,40,3,12,942,4,1,1254228,33813
2,25,63,22,50,504,4,1,1255676,75106
3,25,31,17,6,494,3,1,1254271,85207
6,6,54,22,52,955,1,1,1255675,23060
4,7,24,14,50,1064,1,1,1254144,77070
2,25,29,22,29,729,4,1,1255703,63128
0,4,36,22,55,1492,1,1,1255154,98008
6,6,54,22,54,1247,1,1,1255686,5676
6,17,55,22,6,1024,4,1,1254224,85388
4,32,40,3,34,598,1,1,1255685,68127
6,6,55,22,39,1020,1,1,1255691,11980
0,0,36,22,49,190,4,1,1255023,37615
3,25,49,20,10,494,3,1,1255702,20008
6,29,54,22,7,190,4,1,1255690,90045
4,26,24,11,7,1387,1,1,1255697,90019
4,27,24,11,49,377,1,1,1257255,37211
6,11,54,22,18,821,1,1,1255696,60175
3,25,49,20,7,504,1,1,1254198,90815
4,7,23,15,7,489,3,1,1254230,90036
6,11,54,22,39,1498,1,1,1254871,11432
2,25,22,22,52,190,2,1,1254234,22304
4,7,37,25,8,662,1,0,1254358,81003
4,25,24,11,55,695,1,1,1254182,98027
10,26,34,22,36,1515,1,1,1254988,7087
3,25,49,1,9,1064,1,1,1254963,6812
3,25,49,20,50,494,4,1,1254256,77340
6,6,55,22,50,1507,1,1,1254972,77479
3,25,31,31,24,504,4,1,1255143,21218
3,25,49,20,12,494,4,1,1254966,32904
4,32,24,12,10,56,3,1,1254239,20020
4,27,24,11,56,319,1,1,1254356,53005
1,42,73,22,32,982,1,1,1254385,28208
0,4,72,22,7,131,1,1,1254251,92103
6,6,55,22,18,190,4,1,1254314,60612
4,21,24,12,12,240,3,1,1254311,33415
4,25,23,15,7,1149,1,1,1254308,91301
1,19,73,22,49,398,1,1,1253384,37388
6,6,27,22,34,565,1,1,1254866,68015
4,27,24,12,7,489,3,1,1254306,93436
10,26,16,22,54,966,2,1,1254305,5158
2,25,14,22,6,312,2,1,1254272,85207
2,25,22,22,50,729,2,1,1254257,77070
0,0,1,22,7,1419,3,1,1254309,92270
3,25,49,20,50,494,4,1,1254880,77459
10,26,34,22,47,966,2,1,1254865,29720
3,25,49,20,36,377,1,1,1255692,7104
5,20,66,22,13,1185,2,1,1254856,30294
0,28,58,22,7,729,1,1,1254832,95835
6,29,54,22,7,1498,1,1,1254839,91732
6,6,55,22,55,996,1,1,1254313,98122
4,27,24,11,6,338,5,0,1254843,85138
2,25,70,22,28,729,1,1,1254840,56304
6,6,54,22,18,996,4,1,1254834,61024
2,25,4,22,12,598,3,1,1254833,34236
4,7,46,8,27,85,3,1,1254823,49508
4,7,46,8,27,598,3,1,1254824,49508
2,25,64,22,23,598,2,1,1254784,2114
3,25,49,20,7,504,1,1,1254778,90501
3,25,49,20,7,494,1,1,1254751,92614
4,21,24,14,7,539,3,1,1254770,93117
4,32,40,18,50,15,1,1,1254771,77642
10,26,34,22,39,17,1,1,1253505,14609
0,28,1,22,23,190,3,1,1254743,2131
0,4,36,22,46,1118,2,1,1254021,2905
6,6,55,22,42,1498,4,1,1254752,97360
3,25,49,0,24,518,1,1,1254757,20622
3,25,49,0,12,1398,1,1,1255158,33138
0,4,36,22,12,1498,1,1,1254351,28642
1,19,60,22,24,86,4,1,1253375,21009
3,25,49,1,43,494,1,1,1255002,17011
6,29,54,22,27,312,4,1,1253391,48382
4,21,24,14,58,11,1,0,1255688,82732
2,25,22,22,32,450,1,1,1253387,28411
3,25,31,31,7,1398,4,1,1254724,92404
6,40,55,22,40,579,1,1,1254734,44406
6,36,55,22,42,1498,4,1,1254339,97078
6,29,54,22,7,955,1,1,1253389,94535
3,25,49,20,39,494,1,1,1254850,11510
4,32,46,42,16,59,1,1,1254958,50315
6,29,55,22,13,579,4,1,1254702,30215
1,42,60,22,40,1361,1,1,1254700,44841
4,21,24,11,7,452,1,1,1254716,91301
2,25,0,22,39,190,1,1,1254692,11230
4,12,24,11,40,578,1,1,1254685,45066
3,25,49,0,7,1398,1,1,1253381,93730
2,25,13,22,50,1498,1,1,1254697,77025
0,4,72,22,50,729,2,1,1254854,77027
0,4,1,22,27,729,1,1,1254368,48105
6,17,7,22,18,729,1,1,1254360,60409
4,7,81,39,52,1173,4,1,1254365,23139
4,7,81,39,52,619,1,1,1254364,23139
6,5,55,22,50,122,4,1,1254380,75013
3,25,49,26,27,1398,3,1,1254371,49045
4,7,23,46,44,312,1,1,1254542,603
6,6,55,22,39,661,4,1,1254404,10475
2,25,22,22,13,450,1,1,1254386,30318
4,27,24,11,20,227,1,1,1254405,66085
2,25,22,22,23,190,1,1,1254428,2445
3,25,31,23,7,504,4,1,1254421,91764
2,25,75,22,7,113,1,1,1255670,91767
0,4,72,22,23,1229,0,1,1254429,2122
0,28,36,22,22,1157,1,1,1254469,70739
4,21,46,42,19,1461,1,1,1254465,46303
4,25,24,11,12,1401,1,1,1254494,32503
3,25,83,29,47,1398,1,1,1254681,29532
4,12,23,15,12,42,3,1,1254514,32507
6,29,54,22,36,279,1,1,1254513,8723
3,25,49,20,7,494,1,1,1254505,93221
6,6,55,22,24,996,1,1,1254511,20774
6,29,55,22,13,190,4,1,1254533,30152
0,0,1,22,43,1361,4,1,1254532,16508
4,27,23,46,51,999,5,0,1254527,84128
3,25,30,5,36,1398,4,1,1254528,7055
4,27,24,14,13,510,1,1,1257226,30144
6,5,55,22,39,955,1,1,1254863,11434
6,11,63,22,39,729,1,1,1254653,11370
1,42,80,22,40,533,1,1,1254589,45244
6,6,55,22,40,644,4,1,1254571,43130
4,27,24,11,39,69,1,1,1254671,13901
6,17,55,22,39,190,1,1,1254585,12533
2,25,13,22,12,729,1,1,1254960,33174
4,27,23,15,18,1288,0,1,1254720,60616
4,12,37,38,12,966,4,1,1254627,34607
6,17,55,22,37,1429,1,1,1254662,87552
4,27,37,25,41,489,3,1,1254719,73505
4,21,24,14,6,1175,0,1,1254491,85143
6,6,54,22,15,1169,1,0,1254699,96734
6,40,54,22,49,996,1,1,1254717,37040
0,0,1,22,51,1429,1,1,1254673,84401
3,25,49,20,39,494,1,1,1254691,11003
6,5,7,22,9,955,1,1,1254694,6460
6,6,7,22,39,1263,1,1,1254707,11249
1,42,73,22,39,503,1,1,1254267,10550
4,27,37,25,42,805,1,1,1254665,97404
4,27,23,15,39,246,1,1,1254726,11420
4,27,37,25,52,489,3,1,1254815,23924
4,12,23,15,52,1515,1,1,1254848,23112
4,27,37,38,52,456,1,1,1254806,23462
6,29,55,22,49,565,4,1,1254800,37922
4,25,46,9,28,940,1,1,1254847,55125
10,26,16,22,50,966,1,1,1254845,78665
6,11,55,22,43,996,1,1,1254837,19141
1,42,80,22,12,1329,4,1,1254925,33611
10,26,34,22,16,969,3,1,1254957,52240
4,27,24,14,38,342,1,1,1254882,89703
4,21,37,24,49,1085,1,1,1254669,38119
4,1,37,38,7,1396,1,1,1254859,91405
3,25,47,36,39,504,4,1,1255061,10970
4,27,24,11,12,853,1,1,1254877,32550
6,5,54,22,7,996,1,1,1254874,90047
6,29,54,22,38,1498,1,1,1254921,89148
6,29,54,22,39,996,4,1,1254887,11580
3,25,49,20,49,494,1,1,1254917,37229
3,25,49,32,47,1398,1,1,1254902,29115
6,6,27,22,7,269,1,1,1254363,90505
6,29,54,22,12,1247,1,1,1254914,33647
4,32,46,42,7,897,5,0,1254946,95825
4,21,37,25,47,921,1,1,1254952,29483
8,25,20,22,27,262,4,0,1254945,49507
4,27,23,15,29,1348,1,1,1254605,64068
6,29,54,22,40,190,4,1,1254637,45044
1,19,60,22,7,291,1,1,1257217,90025
4,21,24,14,12,438,1,1,1255144,32641
4,7,37,38,7,397,1,1,1254626,92804
3,25,49,0,7,494,1,1,1253380,93730
10,26,34,22,39,1227,4,1,1254212,14228
4,21,40,3,43,123,5,0,1254657,18064
4,32,24,11,41,467,1,1,1254655,74019
4,32,37,38,7,56,1,1,1257216,90025
4,7,37,38,7,1108,4,1,1254625,92804
4,7,46,9,12,729,1,1,1254647,33147
2,25,45,22,43,312,3,1,1254648,18106
6,29,54,22,40,177,1,1,1254064,45140
4,27,24,11,36,489,3,1,1254631,7720
3,25,49,1,37,494,1,1,1254992,88005
3,25,49,32,47,494,4,1,1254903,29115
4,7,24,11,42,1334,1,1,1254974,97115
6,29,54,22,12,190,4,1,1254913,33647
2,25,63,22,36,279,1,1,1254911,8817
6,6,54,22,55,1261,4,1,1254591,98273
0,4,1,22,47,1024,4,1,1254953,29483
6,29,55,22,40,996,4,1,1255051,43232
3,25,49,1,50,504,1,1,1255211,78209
4,21,24,14,6,559,5,0,1255010,85301
2,25,82,22,50,1498,1,1,1255005,77073
6,17,77,22,43,1341,3,1,1255049,18940
0,4,36,22,39,1118,1,1,1257274,10011
1,19,60,22,13,661,1,1,1254941,30344
6,11,55,22,50,955,1,1,1254930,75027
6,29,54,22,39,1498,3,1,1255074,11716
0,28,1,22,7,279,1,1,1257219,90025
4,27,24,11,22,69,1,1,1254931,71430
6,11,55,22,13,996,1,1,1255073,30013
4,25,23,15,50,56,1,1,1255065,75010
4,7,24,14,49,1487,1,1,1255079,37011
3,25,49,0,43,504,1,1,1255085,19027
8,25,15,22,18,262,4,0,1255090,60115
6,6,54,22,39,148,1,1,1255086,11590
3,25,31,31,50,504,3,1,1255104,76123
3,25,49,32,40,504,4,1,1254072,45042
3,25,49,0,12,504,3,1,1255156,33138
10,26,16,22,24,966,1,1,1254029,20905
4,7,23,6,12,1329,3,1,1254006,34222
1,42,60,22,18,279,3,1,1254024,60652
0,4,1,22,12,533,4,1,1254652,34761
3,25,49,20,12,494,1,1,1254044,33406
3,25,49,0,19,494,1,1,1254623,47304
0,4,58,22,25,753,2,1,1254621,4640
0,4,72,22,12,174,1,1,1254609,33484
3,25,31,31,2,504,4,1,1255200,36116
2,25,26,22,19,598,2,1,1254127,47446
3,25,49,35,34,504,3,1,1255188,68776
3,25,49,0,24,504,1,1,1255103,21218
6,6,55,22,19,996,1,1,1254949,46122
6,5,54,22,10,955,4,1,1254950,20005
6,11,55,22,50,312,4,1,1254975,78070
3,25,83,28,18,504,3,1,1255694,60647
2,25,82,22,50,113,3,1,1252637,77056
2,25,63,22,57,1429,1,1,1252004,25989
2,25,45,22,7,598,1,1,1253295,90250
1,42,79,22,7,281,1,1,1253237,90008
6,6,7,22,11,1341,1,1,1253294,19711
10,26,16,22,42,450,1,1,1253204,97206
3,25,47,36,18,1398,1,1,1251279,60544
4,25,23,15,7,1064,3,1,1252224,90272
8,25,74,22,12,1317,5,0,1252093,32526
5,10,66,22,27,1038,1,1,1251364,48309
3,25,31,23,39,1398,1,1,1255123,10454
2,25,35,22,32,1273,5,0,1252090,28411
6,29,54,22,13,1498,1,1,1253365,31404
4,21,24,14,19,666,1,1,1255003,46032
4,7,24,11,6,598,3,1,1251885,85210
10,26,16,22,57,612,1,1,1251896,25414
6,29,27,22,12,1498,1,1,1251892,33160
1,42,60,22,2,729,2,1,1251886,35124
8,25,74,22,7,362,4,0,1255008,90501
3,25,31,23,39,1398,1,1,1255125,10454
0,4,36,22,12,190,1,1,1252010,34470
4,32,46,42,2,1291,1,1,1251340,35209
4,27,23,46,7,1419,1,1,1251960,93605
2,25,45,22,7,729,2,1,1253517,90027
6,6,55,22,24,644,1,1,1251870,21701
2,25,28,22,38,598,1,1,1251387,89121
1,42,60,22,50,533,1,1,1251881,76643
3,25,83,28,13,504,3,1,1251385,30622
3,25,49,0,24,504,1,1,1251371,21233
6,29,54,22,43,190,4,1,1252274,18963
0,4,1,22,42,1498,1,1,1251882,97405
4,27,24,11,17,468,1,1,1251848,83402
3,25,49,20,7,494,1,1,1251853,93551
6,29,54,22,29,661,1,1,1251846,64123
6,29,7,22,12,190,1,1,1251294,33131
2,25,75,22,7,113,1,1,1251857,95014
0,4,1,22,27,1361,1,1,1251489,49230
6,36,55,22,43,1005,1,1,1251831,15219
0,28,58,22,12,1157,2,1,1251835,33990
2,25,45,22,28,190,2,1,1251800,55344
3,25,83,28,42,494,1,1,1251815,97527
2,25,0,22,13,279,1,1,1251214,30062
0,28,72,22,9,1229,0,1,1251769,6513
6,29,55,22,39,661,1,1,1251652,14614
0,4,36,22,55,1498,1,1,1251669,98926
0,28,1,22,7,1498,1,1,1251644,94539
2,25,0,22,18,312,1,1,1251638,60564
6,29,54,22,39,1498,1,1,1251496,11236
0,4,36,22,7,729,2,1,1251583,92505
6,29,54,22,28,1419,1,0,1251643,56360
2,25,11,22,7,729,1,1,1253576,90640
6,6,54,22,50,1169,1,0,1253544,79928
4,7,23,15,39,279,1,1,1251548,14213
2,25,18,22,40,729,1,1,1251551,43023
6,29,54,22,29,1419,1,1,1251509,63304
4,25,23,15,40,724,1,1,1253559,44805
0,28,36,22,50,190,1,1,1251532,77024
2,25,22,22,55,450,1,1,1253549,99163
2,25,10,22,52,1329,4,1,1253516,23059
4,7,23,15,12,1064,1,1,1251477,32503
0,28,36,22,7,113,1,1,1251627,92058
2,25,22,22,27,450,1,1,1253552,48910
3,25,49,20,7,504,4,1,1253551,94607
2,25,22,22,7,450,1,1,1253445,95148
10,26,34,22,7,16,1,1,1253538,95350
6,29,54,22,12,190,4,1,1251626,33556
4,27,24,11,40,468,1,1,1251525,45039
0,4,1,22,12,1329,4,1,1251508,33813
4,27,24,11,40,1330,1,1,1251524,45039
6,6,54,22,39,644,4,1,1253570,10530
0,2,36,22,12,1157,1,1,1251625,32771
4,7,46,8,12,486,1,1,1251529,33073
3,25,49,20,22,1398,1,1,1251528,70363
4,25,24,11,16,486,3,1,1253545,51360
9,15,41,22,39,1024,4,1,1251507,10459
4,27,37,24,12,1149,1,1,1253567,34786
1,42,60,22,9,582,1,1,1251542,48885
10,26,34,22,7,966,1,1,1253566,92008
3,25,83,29,39,1398,1,1,1253553,10036
4,21,37,25,9,93,1,1,1251541,74523
4,27,46,8,40,1155,1,1,1253564,43123
4,27,24,11,7,1358,3,1,1251530,95135
6,6,7,22,7,1525,2,1,1253563,93551
10,26,16,22,8,729,1,1,1253562,80206
6,29,77,22,7,1261,1,1,1253554,93619
10,26,34,22,7,312,1,1,1253557,95210
6,29,54,22,32,1247,1,1,1251623,28027
4,32,24,14,48,1011,3,1,1251580,57105
3,25,49,20,50,494,1,1,1253573,77024
3,25,83,28,7,504,3,1,1253571,94608
6,29,54,22,32,729,1,1,1251624,28714
3,25,49,20,23,494,1,1,1253572,1930
6,29,54,22,12,190,4,1,1251578,33884
4,25,23,15,27,468,1,1,1251577,49328
6,29,54,22,39,996,1,1,1251501,11218
4,25,23,15,39,618,1,1,1251567,11385
4,7,40,3,20,486,1,1,1251561,66112
0,37,1,22,27,1340,1,1,1251555,48390
6,29,54,22,12,198,4,1,1251620,33032
6,29,54,22,36,1263,1,1,1251622,7112
6,40,55,22,51,190,1,1,1251598,84405
0,4,36,22,29,190,1,1,1251597,65616
2,25,35,22,39,450,1,1,1251595,14212
0,28,1,22,36,1429,1,1,1251591,7503
6,29,55,22,7,190,4,1,1251619,90013
0,28,1,22,12,1419,3,1,1251611,32258
0,4,72,22,7,190,1,1,1251603,92505
0,4,1,22,23,190,1,1,1251608,2155
2,25,63,22,39,279,1,1,1251618,11219
6,29,54,22,7,312,4,1,1251617,90059
6,29,54,22,50,1498,4,1,1251621,77598
0,4,36,22,24,450,1,1,1251504,21034
4,7,23,15,43,450,1,1,1252154,18504
3,25,49,1,47,1398,4,1,1255512,29575
4,25,24,11,50,287,5,0,1251771,76249
4,27,24,14,21,1149,1,1,1251737,41017
6,11,55,22,40,312,4,1,1251735,43026
10,26,34,22,43,612,1,1,1251400,15216
3,25,31,31,50,494,1,1,1251734,76522
6,11,54,22,36,955,1,1,1251700,8204
4,21,37,38,32,1022,1,1,1251636,28215
6,29,54,22,12,1498,4,1,1251630,33569
4,7,40,3,7,279,1,1,1251719,96003
2,25,64,22,7,190,2,1,1251629,94114
6,29,54,22,7,996,1,1,1251631,92505
0,4,36,22,13,190,1,1,1251698,30024
2,25,86,22,18,1419,3,1,1251679,60118
4,1,37,25,40,311,1,1,1251676,45152
6,6,55,22,50,729,2,1,1251660,78634
10,26,34,22,40,753,1,1,1251653,43220
4,21,24,14,32,1213,1,1,1251924,28358
2,25,22,22,52,450,1,1,1251675,23602
2,25,86,22,6,598,3,1,1251664,85712
0,4,36,22,9,1495,1,1,1251674,6762
4,27,24,11,24,246,1,1,1251696,20912
4,27,40,16,52,479,1,1,1251683,22207
0,28,1,22,7,729,1,1,1251681,94109
3,25,83,29,30,494,1,1,1251692,38851
6,11,54,22,29,1419,3,1,1254985,63366
2,25,10,22,18,533,1,1,1251686,60540
5,20,66,22,7,1503,1,1,1251743,91377
4,7,23,15,21,1064,3,1,1255177,41653
0,28,36,22,55,955,1,1,1253196,98311
2,25,51,22,18,598,1,1,1253319,62702
6,11,54,22,24,285,4,1,1253327,20748
4,32,46,8,40,1246,3,1,1251741,43209
0,28,72,22,21,533,1,1,1251759,40218
4,7,40,3,36,670,5,0,1251757,8753
6,11,55,22,12,955,1,1,1251751,32779
4,7,23,15,39,1064,3,1,1251547,14213
4,27,37,25,7,942,1,1,1253417,91913
0,4,1,22,24,821,1,1,1251867,21286
6,6,55,22,40,955,4,1,1251242,44035
2,25,29,22,23,312,1,1,1253210,1960
2,25,35,22,2,195,1,1,1252142,36605
1,42,60,22,24,81,1,1,1253542,21234
0,4,36,22,24,821,1,1,1252152,20901
3,25,83,29,41,494,1,1,1251865,73072
4,7,23,45,12,1069,0,1,1251863,32180
2,25,86,22,22,598,3,1,1253535,70454
6,6,54,22,40,821,1,1,1253533,44106
2,25,45,22,50,729,1,1,1251390,77338
6,6,27,22,7,729,1,1,1253521,94109
6,40,27,22,37,187,1,1,1251237,87124
3,25,49,0,37,504,4,1,1251236,87124
6,17,7,22,13,1498,1,1,1251862,31909
0,4,1,22,10,1229,4,1,1251788,20013
6,6,55,22,39,186,3,1,1251787,11209
0,4,58,22,22,1429,1,1,1253520,70037
3,25,49,0,37,494,4,1,1251235,87124
4,7,23,7,46,1312,4,1,1253522,2816
4,7,24,14,19,190,3,1,1251778,47203
6,29,55,22,12,190,1,1,1251785,33060
6,6,7,22,56,644,1,1,1251814,54548
6,6,55,22,36,955,1,1,1251793,8889
3,25,49,20,7,504,4,1,1251790,90248
0,37,58,22,23,1118,1,1,1251806,2215
4,25,24,11,35,831,1,1,1251813,3574
5,20,43,22,8,1038,2,1,1251802,80120
3,25,49,20,12,1398,1,1,1251810,33908
0,4,1,22,18,177,1,1,1251861,60062
7,35,56,22,50,190,4,1,1251838,75032
4,7,24,14,12,670,5,0,1251229,32822
0,4,1,22,7,967,4,1,1251837,91764
3,25,49,0,37,1398,4,1,1251234,87124
0,4,1,22,44,575,1,1,1251821,957
2,25,35,22,2,598,3,1,1252141,36605
6,29,54,22,40,312,4,1,1251841,44310
0,4,1,22,36,661,1,1,1251856,8527
6,11,55,22,56,996,1,1,1251855,53210
4,7,46,42,29,1173,1,1,1253525,63138
9,18,43,22,10,113,3,1,1251851,20005
0,28,72,22,56,1498,1,1,1252133,53719
0,4,72,22,23,1229,0,1,1252005,2382
1,42,60,22,12,1329,1,1,1251971,32317
3,25,47,36,18,504,3,1,1251281,60544
4,27,37,38,13,942,1,1,1251879,30324
4,27,46,9,8,454,1,1,1251868,80206
6,6,55,22,47,661,1,1,1251874,29416
4,21,37,38,34,866,1,1,1251872,68104
6,6,77,22,39,729,1,1,1252150,10307
4,27,24,11,21,76,1,1,1251889,40299
2,25,4,22,50,312,1,1,1253527,75063
6,29,54,22,4,190,4,1,1251911,72653
4,21,46,42,36,23,5,0,1251956,8053
4,27,37,38,13,942,1,1,1251905,30324
6,6,55,22,29,996,1,1,1251900,63020
6,6,7,22,28,112,2,1,1251920,55416
4,7,37,25,39,1173,4,1,1251950,10304
4,27,24,12,50,246,1,1,1251915,77069
5,20,43,22,49,903,1,1,1251938,38555
4,21,24,14,32,740,3,1,1251922,28358
6,29,55,22,56,996,4,1,1251928,53095
3,25,47,36,18,494,1,1,1251280,60544
3,25,31,17,40,504,3,1,1251981,44070
3,25,49,20,7,1398,1,1,1251972,92651
6,6,55,22,36,955,1,1,1251975,7643
4,27,23,6,12,905,1,1,1251980,32563
6,6,55,22,7,122,4,1,1251996,92131
0,4,1,22,11,1229,0,1,1251994,19971
4,27,81,43,13,293,1,1,1251276,31204
4,12,37,38,12,1401,1,1,1251247,34652
6,6,54,22,32,190,4,1,1251274,1254
4,27,24,11,56,1040,1,1,1251243,54703
0,28,58,22,39,1498,1,1,1251272,12047
4,21,37,25,7,260,4,1,1251263,92220
6,29,55,22,42,729,4,1,1252014,97223
3,25,49,20,36,494,1,1,1251291,8080
8,25,21,22,12,1153,1,1,1251377,33029
2,25,26,22,7,598,1,1,1252129,94565
0,28,1,22,18,1419,1,1,1251368,60610
4,7,23,15,27,312,3,1,1252009,48161
6,6,55,22,36,1261,1,1,1251317,8048
2,25,13,22,19,729,1,1,1251313,47630
1,34,59,22,43,568,4,1,1251299,15644
1,42,60,22,7,814,1,1,1252011,95815
0,0,1,22,7,1018,5,0,1252034,90069
0,4,72,22,53,575,4,1,1252027,831
0,4,72,22,13,1337,1,1,1252255,31801
6,17,55,22,7,192,1,1,1252015,94080
0,4,72,22,43,1498,3,1,1252256,19146
3,25,83,28,52,504,3,1,1252257,23185
6,29,55,22,37,661,4,1,1251362,87124
3,25,83,28,49,494,3,1,1252016,37128
3,25,83,29,7,504,4,1,1253519,94102
4,27,24,14,49,489,3,1,1251358,37221
10,26,34,22,49,450,1,1,1251325,38107
4,21,24,14,12,630,1,1,1251353,32779
3,25,49,20,9,1398,1,1,1251346,6511
0,4,36,22,23,1341,1,1,1252077,1604
0,4,72,22,24,190,1,1,1251375,21215
4,27,24,11,8,1307,1,1,1252075,80615
3,25,31,23,39,1398,1,1,1255124,10454
4,21,24,14,7,1344,1,1,1252050,92626
0,28,58,22,55,1498,1,1,1252042,98277
6,29,54,22,47,1329,1,1,1252127,29615
0,0,1,22,12,598,1,1,1252087,34432
4,32,46,8,7,209,1,1,1252079,91791
3,25,49,0,24,494,1,1,1251370,21233
0,28,1,22,52,174,1,1,1252089,22315
3,25,49,35,6,494,3,1,1252088,85281
4,27,40,3,6,1307,1,1,1252124,85541
6,5,54,22,7,996,1,1,1252097,90291
0,0,1,22,29,190,1,1,1252092,63038
0,4,58,22,52,279,4,1,1252105,22079
0,4,1,22,12,1329,2,1,1252116,33478
0,4,36,22,50,1498,1,1,1252115,79925
4,25,81,40,12,1285,1,1,1252139,33544
6,17,55,22,39,661,4,1,1252143,11557
0,28,36,22,52,312,1,1,1252136,23112
3,25,49,35,7,494,4,1,1253126,93044
